Adjusted date,Position,Seniority,Location,Studio,Client,Project,Team Name,Engagement,Year,Month,Day
12Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.22,2023,3,12
12Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.77,2023,3,12
12Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,3,12
12Mar23,Software Developer,Sr Level 2,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,12
12Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3,2023,3,12
12Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.63,2023,3,12
12Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,3,12
13Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.99,2023,3,13
13Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.84,2023,3,13
13Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,3,13
13Mar23,Software Developer,Sr Level 2,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,13
13Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,3,13
13Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.02,2023,3,13
13Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,13
14Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.11,2023,3,14
14Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.07,2023,3,14
14Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,3,14
14Mar23,Software Developer,Sr Level 2,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,14
14Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.5,2023,3,14
14Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.04,2023,3,14
14Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,3,14
15Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.47,2023,3,15
15Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.04,2023,3,15
15Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,3,15
15Mar23,Software Developer,Sr Level 2,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,15
15Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.5,2023,3,15
15Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.02,2023,3,15
15Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,15
16Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.69,2023,3,16
16Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.28,2023,3,16
16Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.03,2023,3,16
16Mar23,Software Developer,Sr Level 2,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,16
16Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.5,2023,3,16
16Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.31,2023,3,16
16Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,16
17Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.47,2023,3,17
17Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.72,2023,3,17
17Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.36,2023,3,17
17Mar23,Software Developer,Sr Level 2,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,17
17Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.5,2023,3,17
17Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.97,2023,3,17
17Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,17
18Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.18,2023,3,18
18Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.13,2023,3,18
18Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.9,2023,3,18
18Mar23,Software Developer,Sr Level 2,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,18
18Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.5,2023,3,18
18Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.62,2023,3,18
18Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,18
19Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.9,2023,3,19
19Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.58,2023,3,19
19Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.79,2023,3,19
19Mar23,Software Developer,Sr Level 2,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,19
19Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.5,2023,3,19
19Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.22,2023,3,19
19Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,19
20Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.72,2023,3,20
20Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.58,2023,3,20
20Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.98,2023,3,20
20Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,20
20Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.05,2023,3,20
20Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,3,20
21Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.72,2023,3,21
21Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.1,2023,3,21
21Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.31,2023,3,21
21Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,21
21Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.63,2023,3,21
21Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,21
22Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.38,2023,3,22
22Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.52,2023,3,22
22Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.23,2023,3,22
22Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,22
22Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.03,2023,3,22
22Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,3,22
23Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.36,2023,3,23
23Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.43,2023,3,23
23Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.15,2023,3,23
23Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,23
23Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.42,2023,3,23
23Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,23
24Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.6,2023,3,24
24Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.67,2023,3,24
24Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,24
24Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.37,2023,3,24
24Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,24
25Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.79,2023,3,25
25Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.16,2023,3,25
25Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,25
25Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.21,2023,3,25
25Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,25
26Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.32,2023,3,26
26Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.63,2023,3,26
26Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,26
26Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.2,2023,3,26
26Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,26
27Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.15,2023,3,27
27Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.51,2023,3,27
27Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.81,2023,3,27
27Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,27
27Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.32,2023,3,27
27Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,27
28Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.16,2023,3,28
28Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.68,2023,3,28
28Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.5,2023,3,28
28Mar23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,4,2023,3,28
28Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,28
28Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.71,2023,3,28
28Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,28
29Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.47,2023,3,29
29Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.37,2023,3,29
29Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.39,2023,3,29
29Mar23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,4.45,2023,3,29
29Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,29
29Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.39,2023,3,29
29Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,-1,2023,3,29
30Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.88,2023,3,30
30Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.77,2023,3,30
30Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.19,2023,3,30
30Mar23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.9,2023,3,30
30Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,30
30Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.49,2023,3,30
30Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.3,2023,3,30
31Mar23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.86,2023,3,31
31Mar23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.4,2023,3,31
31Mar23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.45,2023,3,31
31Mar23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.85,2023,3,31
31Mar23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,3,31
31Mar23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.75,2023,3,31
31Mar23,Software Developer,Ssr,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.3,2023,3,31
1Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.71,2023,4,1
01Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.54,2023,4,1
01Apr23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.24,2023,4,1
1Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.8,2023,4,1
1Apr23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,4,1
1Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.01,2023,4,1
2Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.55,2023,4,2
02Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.24,2023,4,2
02Apr23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.39,2023,4,2
2Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.75,2023,4,2
2Apr23,Software Developer,Sr Level 1,CDMX,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.01,2023,4,2
2Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.61,2023,4,2
3Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.92,2023,4,3
03Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.46,2023,4,3
03Apr23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.82,2023,4,3
3Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.7,2023,4,3
3Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.24,2023,4,3
4Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.19,2023,4,4
04Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.06,2023,4,4
04Apr23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.59,2023,4,4
4Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.65,2023,4,4
4Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.03,2023,4,4
5Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.27,2023,4,5
05Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.68,2023,4,5
05Apr23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.09,2023,4,5
5Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,4.1,2023,4,5
5Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.96,2023,4,5
6Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.94,2023,4,6
06Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.21,2023,4,6
06Apr23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.85,2023,4,6
6Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.55,2023,4,6
6Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,4,6
7Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.72,2023,4,7
07Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.67,2023,4,7
07Apr23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.13,2023,4,7
7Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.5,2023,4,7
7Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,4,7
8Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.53,2023,4,8
08Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.64,2023,4,8
08Apr23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.49,2023,4,8
8Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.45,2023,4,8
8Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,4,8
9Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.2,2023,4,9
09Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.96,2023,4,9
09Apr23,Project Manager,Sr Level 1,GDL,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,2.69,2023,4,9
9Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,4,2023,4,9
9Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.4,2023,4,9
9Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,0,2023,4,9
10Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.13,2023,4,10
10Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.63,2023,4,10
10Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.01,2023,4,10
10Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,4.45,2023,4,10
10Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.35,2023,4,10
10Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.31,2023,4,10
11Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.11,2023,4,11
11Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.17,2023,4,11
11Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.15,2023,4,11
11Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.9,2023,4,11
11Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.3,2023,4,11
11Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.47,2023,4,11
12Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.03,2023,4,12
12Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.49,2023,4,12
12Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.85,2023,4,12
12Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.75,2023,4,12
12Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.78,2023,4,12
13Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.22,2023,4,13
13Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.62,2023,4,13
13Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.8,2023,4,13
13Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.2,2023,4,13
13Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.11,2023,4,13
14Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.92,2023,4,14
14Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.87,2023,4,14
14Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.75,2023,4,14
14Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.15,2023,4,14
14Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.75,2023,4,14
15Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,2.98,2023,4,15
15Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,2.65,2023,4,15
15Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.7,2023,4,15
15Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.1,2023,4,15
15Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,2.8,2023,4,15
16Apr23,User Experience Designer,Ssr,BOG,Design,UrbanDesign Co.,Echo System,The Walking Pets,3.32,2023,4,16
16Apr23,Quality Assurance Tester,Sr Level 1,BOG,Quality Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.27,2023,4,16
16Apr23,Project Manager,Ssr,CDMX,Delivery,UrbanDesign Co.,Echo System,The Walking Pets,3.65,2023,4,16
16Apr23,Software Developer,Ssr,BOG,Engineering,UrbanDesign Co.,Echo System,The Walking Pets,3.05,2023,4,16
16Apr23,DevOps Engineer,Ssr,CDMX,Cloud Ops,UrbanDesign Co.,Echo System,The Walking Pets,3.16,2023,4,16
